id,score,probability
50623,719.058650,0.161548
241714,567.643929,0.611186
111129,673.257986,0.266624
157759,629.396225,0.400407
123782,690.334745,0.222950
90800,586.949409,0.546037
171358,665.258566,0.288860
46853,689.947835,0.223881
44476,654.337720,0.320923
56318,670.483292,0.274212
236317,588.122689,0.542002
213183,678.421110,0.252864
52003,516.039737,0.762727
94749,599.187961,0.503752
97671,629.441628,0.400256
173531,580.590514,0.567786
179531,545.930794,0.679899
13189,672.501686,0.268679
239559,630.210763,0.397699
152101,728.668286,0.144307
205080,627.055356,0.408223
197703,622.846308,0.422391
98114,581.224298,0.565628
17339,658.752241,0.307735
234331,581.434690,0.564911
145502,638.907702,0.369206
87771,644.607151,0.351002
35376,620.626092,0.429917
213256,542.382498,0.690509
39533,613.483824,0.454334
123594,563.138792,0.625920
100120,586.377698,0.548000
154836,631.578900,0.393165
15497,627.985489,0.405112
6382,720.080798,0.159638
154826,617.025400,0.442192
176740,635.117824,0.381524
58957,592.362435,0.527380
132104,666.353959,0.285751
122873,609.314411,0.468697
244412,576.147199,0.582834
44126,675.238463,0.261290
205789,676.001546,0.259253
223139,632.108716,0.391414
65193,653.036091,0.324869
44414,555.802796,0.649411
215194,640.914834,0.362749
180089,666.516520,0.285291
246910,601.442698,0.495938
153148,599.810977,0.501593
77624,642.435428,0.357891
16254,642.325791,0.358240
86103,642.948102,0.356259
8256,654.576849,0.320201
13108,564.714961,0.620790
106037,635.361918,0.380725
110015,664.022707,0.292392
179875,589.511867,0.537218
217363,668.697007,0.279168
80734,627.177192,0.407815
192919,596.197765,0.514111
83285,648.654515,0.338330
106215,661.436668,0.299864
235857,535.918133,0.709326
182439,622.836079,0.422425
93818,618.637436,0.436687
68181,551.978633,0.661384
125231,585.180909,0.552107
175825,611.942695,0.459635
144287,507.048092,0.784542
80407,640.863759,0.362913
193855,551.654435,0.662390
109300,658.021450,0.309898
232658,682.978485,0.241115
86065,546.537490,0.678066
13659,652.352176,0.326951
38358,585.631303,0.550562
221305,647.528345,0.341834
36579,642.880112,0.356475
161963,680.198420,0.248237
84490,637.104691,0.375046
11922,685.193763,0.235540
155148,653.746910,0.322711
85562,649.680556,0.335153
51635,601.733098,0.494931
200451,655.058645,0.318749
204146,682.154600,0.243211
176744,593.373026,0.523887
151662,644.415865,0.351607
76236,535.072423,0.711737
144477,710.304383,0.178669
132997,586.350567,0.548094
139237,577.945043,0.576762
77326,620.360751,0.430819
221607,657.592967,0.311169
77913,619.664021,0.433189
119881,644.104361,0.352592
217062,585.974040,0.549386
127241,637.300398,0.374410
4349,613.927372,0.452810
36823,616.186966,0.445060
226661,604.269362,0.486144
185752,644.586604,0.351067
197591,618.092124,0.438547
227526,683.957366,0.238641
218904,550.133554,0.667088
138799,650.653295,0.332155
120152,653.956114,0.322077
63428,608.158870,0.472688
41971,541.204845,0.693987
241811,629.462461,0.400187
175676,588.845506,0.539513
75685,589.950398,0.535706
15136,590.732117,0.533009
59283,581.848616,0.563501
90707,602.775597,0.491319
75661,586.742168,0.546749
117131,630.104551,0.398052
66155,592.743300,0.526064
36780,621.022123,0.428572
137236,469.623737,0.859501
72214,659.135595,0.306604
225173,552.238910,0.660575
237406,623.991147,0.418523
2314,604.184576,0.486438
46541,580.000490,0.569792
30742,591.706901,0.529644
99139,609.309761,0.468713
56687,652.574932,0.326272
7251,609.885656,0.466726
155621,550.362790,0.666382
61053,631.959340,0.391908
52942,677.423899,0.255484
86520,612.469035,0.457824
207979,571.342350,0.598935
211128,628.886151,0.402106
20522,600.344516,0.499743
111205,674.293327,0.263826
8421,594.425316,0.520247
85127,663.590143,0.293635
58050,627.826973,0.405641
227437,579.452785,0.571652
140308,648.272367,0.339517
164551,641.583013,0.360611
194004,551.402907,0.663169
149321,579.962473,0.569921
30118,672.462342,0.268786
101282,772.197471,0.084446
174053,653.198475,0.324375
205512,689.413362,0.225171
235687,565.686146,0.617616
242788,630.984489,0.395133
198268,519.542994,0.753826
40166,620.371502,0.430783
190726,645.167228,0.349236
106542,564.302908,0.622134
241868,647.860372,0.340799
121289,640.569500,0.363857
224027,580.859009,0.566872
129321,712.619256,0.174008
207387,634.008586,0.385159
134769,695.391915,0.211041
174139,561.242725,0.632054
16723,629.559400,0.399864
158758,590.516854,0.533752
170974,515.886632,0.763110
218268,639.486930,0.367338
171166,666.291515,0.285928
163407,635.334710,0.380814
39460,628.696769,0.402737
40086,667.640298,0.282125
229229,625.283183,0.414171
46180,585.885121,0.549691
151846,545.654642,0.680732
201177,650.504659,0.332612
228435,600.167142,0.500358
13168,672.215240,0.269460
124845,655.310538,0.317992
39015,619.229001,0.434670
61544,592.648615,0.526391
120906,649.239196,0.336518
41492,584.405300,0.554764
189406,549.457345,0.669167
99600,661.530386,0.299592
80684,617.591625,0.440256
3195,538.888403,0.700764
121736,585.295579,0.551713
245477,613.831099,0.453140
38769,646.270329,0.345768
198187,700.259812,0.200024
169174,609.947621,0.466512
19011,560.567956,0.634227
2650,539.571959,0.698773
100147,582.981277,0.559635
107268,636.708426,0.376334
51053,598.616218,0.505733
62557,652.091161,0.327748
227454,583.097061,0.559239
148762,598.542485,0.505988
135957,501.926893,0.796301
128388,643.418096,0.354766
105804,697.011376,0.207327
213946,552.742080,0.659010
194854,610.264405,0.465419
39197,598.606369,0.505767
241925,575.147654,0.586200
26957,608.632922,0.471050
103437,659.273508,0.306198
150804,611.160893,0.462328
132887,617.834624,0.439426
207804,640.341037,0.364590
30089,670.490426,0.274192
18182,608.359117,0.471996
140900,588.213377,0.541690
99949,610.247341,0.465478
161020,608.951792,0.469949
59805,644.385056,0.351704
65556,572.983095,0.593459
33577,551.231712,0.663699
116842,572.984491,0.593454
48113,596.937798,0.511548
220223,608.942283,0.469982
66797,651.151129,0.330626
142781,539.980433,0.697579
92833,587.077294,0.545597
108138,644.062019,0.352726
15172,528.876834,0.729034
188584,626.958783,0.408546
224621,568.963857,0.606829
46506,542.913717,0.688933
40511,651.279729,0.330231
221126,614.719672,0.450090
137685,646.887982,0.343834
223772,612.432304,0.457950
157918,655.680951,0.316879
186220,648.422771,0.339050
199697,586.846115,0.546392
178306,572.539380,0.594942
82727,578.169026,0.576004
63348,549.420109,0.669281
78748,636.477609,0.377085
15430,556.445391,0.647381
87368,646.030391,0.346521
130382,590.094585,0.535209
241407,567.999300,0.610015
85530,617.075379,0.442021
204941,600.149385,0.500420
10031,583.659232,0.557317
129300,621.081768,0.428370
173539,638.242402,0.371356
215005,566.814162,0.613916
114403,667.528900,0.282438
237428,618.502306,0.437148
55202,650.670237,0.332103
17894,658.229752,0.309280
89486,621.332156,0.427520
150172,634.112844,0.384816
178203,574.304557,0.589032
56512,597.384485,0.510001
189569,547.775517,0.674308
13537,683.688248,0.239319
221483,596.069102,0.514557
1486,632.624187,0.389713
151292,662.234395,0.297548
212989,543.090229,0.688408
33010,758.535285,0.100289
66037,554.221185,0.654387
152681,578.121681,0.576164
209840,667.170324,0.283447
25833,669.471423,0.277013
232131,567.192747,0.612671
229726,703.949387,0.191965
109627,625.855680,0.412247
98130,622.245762,0.424423
82095,554.571129,0.653289
181837,599.235950,0.503585
225893,658.541248,0.308359
221777,532.478573,0.719058
167115,671.208382,0.272216
73558,558.021015,0.642378
138572,596.249042,0.513934
90399,670.423145,0.274378
136320,582.902200,0.559905
185838,588.077299,0.542158
98865,660.157782,0.303600
169688,607.252678,0.475820
149935,596.320863,0.513685
142637,663.944527,0.292617
104249,634.950514,0.382071
139778,687.855916,0.228960
232533,580.863833,0.566856
183951,556.391854,0.647550
191942,609.464625,0.468179
96942,541.134929,0.694192
64347,698.863806,0.203138
243580,642.579345,0.357432
210904,618.272576,0.437931
103258,583.098699,0.559233
28812,662.079156,0.297998
226116,603.918223,0.487361
25542,642.502429,0.357677
219709,652.574932,0.326272
233273,597.833076,0.508447
178242,681.587977,0.244660
52511,561.470637,0.631319
213013,683.882766,0.238829
245840,628.342674,0.403919
225700,604.787089,0.484352
188562,663.483517,0.293941
83356,620.365940,0.430801
27156,670.944888,0.272940
19072,629.269704,0.400828
140260,668.830701,0.278795
142703,593.896726,0.522075
66713,708.669859,0.182018
158424,665.148731,0.289173
232260,628.502829,0.403384
42853,622.411821,0.423861
162151,577.336444,0.578820
164988,588.122689,0.542002
38492,548.824058,0.671108
210522,622.749263,0.422719
126981,632.546889,0.389968
45897,635.040605,0.381776
123752,606.489797,0.478459
139925,602.982694,0.490601
225745,578.304430,0.575546
190005,642.502429,0.357677
50658,656.157598,0.315450
3321,648.266727,0.339535
106702,562.925835,0.626611
176378,635.214401,0.381208
7579,711.398356,0.176454
124236,644.533740,0.351234
155625,598.546146,0.505976
183450,575.243885,0.585876
29109,674.239056,0.263973
186061,631.371492,0.393851
112256,646.024965,0.346538
88197,567.291569,0.612346
183029,655.109926,0.318595
142543,617.775503,0.439628
102815,499.040955,0.802713
10698,571.874860,0.597160
183690,730.999723,0.140361
90801,645.037504,0.349644
203048,495.259605,0.810883
248354,578.652773,0.574366
214165,608.817282,0.470414
67738,597.137580,0.510856
208286,687.739077,0.229246
8381,542.000038,0.691640
125687,710.392535,0.178489
82036,624.358490,0.417285
223330,578.765207,0.573984
135025,613.909121,0.452872
760,611.579155,0.460887
38397,661.339725,0.300147
84036,601.448384,0.495918
98820,640.790789,0.363147
168448,695.844769,0.209997
2626,608.672790,0.470913
235902,601.256968,0.496581
45817,717.130752,0.165201
81805,657.522229,0.311380
141436,642.880112,0.356475
208330,602.746500,0.491420
179431,694.919490,0.212133
36728,645.981039,0.346676
81569,654.561909,0.320247
23990,632.914538,0.388756
23739,550.232277,0.666784
120011,567.044635,0.613158
25987,617.834624,0.439426
131882,657.228410,0.312254
79887,559.603107,0.637324
108996,705.847735,0.187916
61130,535.570401,0.710319
117452,605.166978,0.483037
58411,654.930092,0.319136
27633,606.784334,0.477440
244929,584.173949,0.555556
174226,562.303391,0.628628
2765,588.868479,0.539434
2872,708.607952,0.182146
71777,585.805158,0.549966
84091,553.359063,0.657085
108054,699.007712,0.202816
114035,613.776355,0.453328
9419,666.428989,0.285539
133969,498.034826,0.804913
113414,646.393237,0.345383
197222,584.803263,0.553401
110213,604.214508,0.486334
199970,699.887382,0.200851
214491,684.674391,0.236839
63298,592.380656,0.527317
101684,712.886393,0.173476
202133,562.670707,0.627439
208876,525.924488,0.737043
113660,619.753028,0.432886
216830,607.429423,0.475209
96716,634.780264,0.382628
183324,629.047923,0.401567
121788,599.654702,0.502134
218181,629.658571,0.399534
112696,586.670103,0.546996
29747,648.949871,0.337414
85179,573.388272,0.592103
3567,571.898523,0.597081
247599,651.171498,0.330563
153724,582.279359,0.562031
80574,665.675715,0.287674
92889,549.696318,0.668433
191241,694.268993,0.213644
47567,541.113146,0.694256
94375,567.044635,0.613158
248049,601.537584,0.495609
167732,553.196539,0.657592
144805,570.221213,0.602663
185988,643.145652,0.355631
49492,610.639112,0.464127
112238,510.309821,0.776801
19316,567.289387,0.612353
185710,603.737880,0.487985
140718,631.258261,0.394226
29442,615.446209,0.447598
240050,659.877625,0.304422
135026,548.073858,0.673399
68889,608.981163,0.469848
33404,601.406936,0.496061
211169,575.506945,0.584991
81409,619.418755,0.434024
159943,581.713654,0.563961
69372,587.182509,0.545235
203923,632.696858,0.389474
172515,697.704278,0.205753
72370,582.804910,0.560237
34574,640.055375,0.365508
138175,615.999142,0.445704
116656,558.962039,0.639376
8165,626.584273,0.409801
195306,580.382242,0.568494
47974,483.165945,0.835265
136559,597.101644,0.510981
229270,604.714914,0.484602
161085,657.299808,0.312041
239299,660.562610,0.302415
201782,561.196202,0.632204
127128,620.428613,0.430588
93749,520.633493,0.751009
185327,632.904416,0.388790
72846,665.811007,0.287290
211646,672.443362,0.268838
140707,606.943792,0.476889
172973,694.006302,0.214257
153976,764.615782,0.092935
10978,645.396359,0.348514
60746,714.637703,0.170023
47181,729.872812,0.142257
145803,615.764689,0.446507
243272,595.667101,0.515949
149686,612.451599,0.457884
236250,620.946160,0.428830
166257,544.811793,0.683266
225306,562.259732,0.628769
124841,757.570997,0.101502
222880,667.964108,0.281217
134402,637.518127,0.373703
41698,541.549042,0.692972
95955,542.449087,0.690311
141665,640.158015,0.365178
248862,577.001926,0.579951
234618,576.759110,0.580770
223213,581.514457,0.564640
39004,621.600453,0.426610
235671,612.063213,0.459220
176791,558.370004,0.641266
35002,558.100182,0.642126
54217,614.200444,0.451872
77110,637.776896,0.372864
247787,655.746964,0.316681
126831,677.676970,0.254817
58087,668.894443,0.278617
64507,668.768615,0.278968
118855,550.391820,0.666293
108057,612.622672,0.457295
34133,681.730295,0.244295
87353,570.954728,0.600225
77178,617.003223,0.442267
152842,659.864044,0.304461
177344,652.574932,0.326272
129563,641.470743,0.360970
208805,657.904282,0.310245
117500,626.152842,0.411249
93215,498.701203,0.803458
113698,657.845017,0.310421
119060,565.762461,0.617366
71198,607.760111,0.474066
1540,626.003175,0.411751
192926,608.197609,0.472554
160219,604.420127,0.485622
236135,588.777132,0.539749
155123,577.600743,0.577927
241202,615.171566,0.448540
2805,658.312245,0.309036
201683,614.888000,0.449512
196354,661.203805,0.300543
215320,618.977684,0.435527
193363,619.642557,0.433262
100762,685.184194,0.235564
105605,627.399302,0.407071
223671,635.702740,0.379612
120462,572.181309,0.596138
144056,598.911106,0.504711
182920,667.543597,0.282397
162945,662.563610,0.296595
24638,658.866154,0.307399
69235,610.235815,0.465518
43902,600.173906,0.500335
116886,612.324030,0.458323
31070,657.976085,0.310032
63707,647.820823,0.340922
245760,588.827880,0.539574
12728,724.316969,0.151916
36467,684.661945,0.236871
17726,588.037739,0.542294
138173,671.404710,0.271677
13415,688.202079,0.228114
231866,636.117334,0.378259
164144,641.221997,0.361766
213647,592.442043,0.527105
241835,625.118807,0.414724
84972,587.808951,0.543081
148177,596.639262,0.512582
15648,650.647816,0.332172
157821,618.769981,0.436235
189239,728.668286,0.144307
75513,604.448111,0.485525
168987,582.165994,0.562418
72350,663.309157,0.294443
117089,624.636281,0.416348
104786,642.292451,0.358346
166806,598.356390,0.506633
209869,581.664139,0.564130
156984,547.179019,0.676121
173014,536.936460,0.706407
61569,516.413843,0.761787
140678,637.627059,0.373350
152583,674.213104,0.264042
95027,622.348585,0.424075
74262,566.596595,0.614631
105022,600.593301,0.498881
164388,643.969525,0.353018
239339,608.792030,0.470501
76085,527.397577,0.733066
192041,593.377165,0.523872
105188,583.978221,0.556226
